image,caption
1232148178_4f45cc3284.jpg,There is a little blond hair girl with a green sweatshirt and a red shirt playing on a playground .
1234293791_6566284bcd.jpg,A girl in a helmet rides a horse .
1234293791_6566284bcd.jpg,A girl rides a horse .
1234293791_6566284bcd.jpg,A young girl wearing a helmet and riding a brown horse .
1234293791_6566284bcd.jpg,Girl with black helmet riding brown dappled horse
1234293791_6566284bcd.jpg,The little girl is riding in a brown horse .
1234817607_924893f6e1.jpg,a Korean man sells soda .
1234817607_924893f6e1.jpg,A man is sitting at an outside bar near many soda and beer cans .
1234817607_924893f6e1.jpg,A man wearing glasses with aluminum cans lined up in front of him .
1234817607_924893f6e1.jpg,An elderly man is smiling while sitting in front of a row of soda cans .
1234817607_924893f6e1.jpg,Vendor selling drinks in a stall .
1235580648_7eebaed9bc.jpg,The hatted males pose for a picture .
1235580648_7eebaed9bc.jpg,"The two men are wearing tall hats , one hat is a red print and the other is gold colored ."
1235580648_7eebaed9bc.jpg,Two men in tall hats frown at the camera
1235580648_7eebaed9bc.jpg,Two men wear silly stove pipe hats and wear makeup .
1235580648_7eebaed9bc.jpg,Two people wearing hats sit and look at the camera .
1235681222_819231767a.jpg,A person in a blue shirt sits behind two people sitting on a wood bench .
1235681222_819231767a.jpg,People sit on benches .
1235681222_819231767a.jpg,People sitting on benches in a public area .
1235681222_819231767a.jpg,Three people sit on wood benches set on white and orange tile .
1235681222_819231767a.jpg,Three people sit waiting in a lobby .
1235685934_be89b231fb.jpg,A man in sunglasses on an overpass .
1235685934_be89b231fb.jpg,A man looking at the camera with another man wearing a mask .
1235685934_be89b231fb.jpg,A man wearing sunglasses is standing next to a person who is wearing a hat and breathing mask .
1235685934_be89b231fb.jpg,The man is wearing a white shirt and sunglasses .
1235685934_be89b231fb.jpg,"There are two men with sunglasses , one of which is wearing a hat and a backpack ."
1236951314_0308dc4138.jpg,A boy in a wetsuit jumps into a pool with a bald man .
1236951314_0308dc4138.jpg,A boy with goggles jumping into a pool containing a man .
1236951314_0308dc4138.jpg,A child is jumping into a pool while a man is watching the child
1236951314_0308dc4138.jpg,A swimming person is watching a child jump into a pool with blue water .
1236951314_0308dc4138.jpg,A young boy jumps in a swimming pool towards a bald man in the water .
1236964638_1808784a3c.jpg,A boy flips off a diving board into a pool .
1236964638_1808784a3c.jpg,A boy is diving off a diving board into a swimming pool .
1236964638_1808784a3c.jpg,A child is diving into a pool .
1236964638_1808784a3c.jpg,A child jumping into a swimming pool from the diving board .
1236964638_1808784a3c.jpg,"Child flips off pool diving board , man and another tumbling child at poolside ."
1237985362_dbafc59280.jpg,A lady holds a little girl who is trying to catch bubbles .
1237985362_dbafc59280.jpg,A woman is holding a little girl who is trying to catch bubbles .
1237985362_dbafc59280.jpg,A woman with holding a young girl playing with bubbles at a picnic .
1237985362_dbafc59280.jpg,"A young woman in a blue shirt stands , holding a young girl in a denim dress ."
1237985362_dbafc59280.jpg,There is a woman holding her baby daughter while the daughter claps .
123889082_d3751e0350.jpg,A brown dog biting a gray dogs ear .
123889082_d3751e0350.jpg,Brown dog biting a grey dogs ear .
123889082_d3751e0350.jpg,"Tan dog on grass with mouth open , about to bite gray dog 's ear ."
123889082_d3751e0350.jpg,Two dogs are playing in a grassy field ; one dog is biting the ear of the other dog .
123889082_d3751e0350.jpg,Two dogs are playing together on green grass .
123997871_6a9ca987b1.jpg,Girls wearing sports uniforms and eye protection .
123997871_6a9ca987b1.jpg,Several female lacrosse players are going after a ball .
123997871_6a9ca987b1.jpg,These girls are in uniforms and are playing field hockey .
123997871_6a9ca987b1.jpg,The woman lacrosse player in blue is about to catch the ball .
123997871_6a9ca987b1.jpg,Women play lacrosse .
1240297429_c36ae0c58f.jpg,A dog in a number six jersey is running through a field .
1240297429_c36ae0c58f.jpg,A dog is leaping through the grass .
1240297429_c36ae0c58f.jpg,A dog is wearing a red number 6 and running through a field of green grass while being chased by a bird .
1240297429_c36ae0c58f.jpg,A white and tan dog leaps through the air .
1240297429_c36ae0c58f.jpg,The dog in a vest leaps in the air and there is a bird flying .
124195430_d14028660f.jpg,A brown horse and a black foal on the beach
124195430_d14028660f.jpg,A brown horse stands near a black horse that is sitting on the ground .
124195430_d14028660f.jpg,A large brown horse stands over a small black colt that is kneeling on the sand .
124195430_d14028660f.jpg,An adult horse approaching a foal on a sandy plain .
124195430_d14028660f.jpg,A thin brown horse standing and a small black horse sitting on sand .
1244140539_da4804d828.jpg,A black and brown dog is laying on a white shaggy carpet .
1244140539_da4804d828.jpg,A brown and black dog is laying on a shaggy rug .
1244140539_da4804d828.jpg,a small brown and black dog lying down in a furry rug .
1244140539_da4804d828.jpg,A small dog is sitting on white carpet .
1244140539_da4804d828.jpg,A small dog shakes its head on a white shag carpet .
1244306891_8e78ae1620.jpg,smiling girls in bathing suits sitting on the sand
1244306891_8e78ae1620.jpg,A group of friends smile for a picture at the beach .
1244306891_8e78ae1620.jpg,A group of young ladies in bikinis .
1244306891_8e78ae1620.jpg,The three girls in bathing suits are all smiles .
1244306891_8e78ae1620.jpg,The three girls sat on the beach .
1244485675_822e6efe60.jpg,A boy in a grey and white shirt looking at his reflection .
1244485675_822e6efe60.jpg,A boy looking at his reflection .
1244485675_822e6efe60.jpg,A little boy looks at his reflection in a burnished marble wall .
1244485675_822e6efe60.jpg,The child is looking at his reflection in glass .
1244485675_822e6efe60.jpg,The young asian boy looks at his reflection in the park .
1245022983_fb329886dd.jpg,A child in all pink is posing nearby a stroller with buildings in the distance .
1245022983_fb329886dd.jpg,A little girl in pink dances with her hands on her hips .
1245022983_fb329886dd.jpg,A small girl wearing pink dances on the sidewalk .
1245022983_fb329886dd.jpg,The girl in a bright pink skirt dances near a stroller .
1245022983_fb329886dd.jpg,The little girl in pink has her hands on her hips .
1247181182_35cabd76f3.jpg,a man sits on a rock .
1247181182_35cabd76f3.jpg,A man sitting on a cliff in the mountains .
1247181182_35cabd76f3.jpg,A man wearing a blue shirt crouches on a rocky cliff .
1247181182_35cabd76f3.jpg,A person posing on a mountaintop .
1247181182_35cabd76f3.jpg,The man is sitting at the top of a rocky mountain .
1248357227_2b4175fc39.jpg,The kids play in the wooded area near the water .
1248357227_2b4175fc39.jpg,Three children in jackets looking at water 's edge looking at their reflections in a lake
1248357227_2b4175fc39.jpg,Three children looking into the water on a wooded lakeside .
1248357227_2b4175fc39.jpg,Three children play near a placid lake in a wooded area .
1248357227_2b4175fc39.jpg,Three children stand next to a lake with their reflections on the water .
1248734482_3038218f3b.jpg,A close-up of a young girl with a pink shirt laying on grass .
1248734482_3038218f3b.jpg,A girl in a pink shirt lies on her back in the grass .
1248734482_3038218f3b.jpg,A girl wearing a pink shirt lays on the green grass and looks up .
1248734482_3038218f3b.jpg,A young girl is laying in the grass posing for the camera
1248734482_3038218f3b.jpg,Girl in pink shirt with white writing lying in grass .
124881487_36e668145d.jpg,A man on bicycle riding down a rocky hill .
124881487_36e668145d.jpg,A man rides his dirt bike down a rocky trail .
124881487_36e668145d.jpg,A person rides a bike down a rocky hill .
124881487_36e668145d.jpg,Blurry picture of mountain biker descending rocky trail .
124881487_36e668145d.jpg,The mountain biker in blue rides down a rocky path .
1248940539_46d33ed487.jpg,Three children are playing in sand near to the beach .
1248940539_46d33ed487.jpg,Three children playing in sand at beach
1248940539_46d33ed487.jpg,Three girls play in the sand .
1248940539_46d33ed487.jpg,"Three little blond girls , two in blue , one in pink , play on a sunny beach ."
1248940539_46d33ed487.jpg,Three young girls dance on the beach in the sand .
1248953128_24c9f8d924.jpg,A little girl in a colorful dress is playing with a blue and red soccer ball .
1248953128_24c9f8d924.jpg,A little girl in a dress playing with a soccer ball .
1248953128_24c9f8d924.jpg,Girls in brightly-colred clothes plays with a blue ball .
1248953128_24c9f8d924.jpg,The young girl is kicking a blue and red soccer ball .
1248953128_24c9f8d924.jpg,Young girl in blue dress stepping over a soccer ball .
124972799_de706b6d0b.jpg,A cat under the bench hissing with a dog growling and trying to get it .
124972799_de706b6d0b.jpg,A dog toys with a cat hiding under a bench .
124972799_de706b6d0b.jpg,A snarling brown and black dog corners a brown long-haired cat under a wooden bench .
124972799_de706b6d0b.jpg,A snarling dog approaches a hissing cat .
124972799_de706b6d0b.jpg,Black and brown dog growling at brown cat hiding under wooden bench .
1251558317_4ef844b775.jpg,An adult and a child sitting on a police motorcycle .
1251558317_4ef844b775.jpg,A woman and a child are sitting on a motorized police vehicle .
1251558317_4ef844b775.jpg,A woman and a young boy sit on a police motorcycle and smile for the camera .
1251558317_4ef844b775.jpg,A woman and boy sit on a police motorcycle .
1251558317_4ef844b775.jpg,A woman and little boy sits on a police motorcycle .
1252396628_eb81d3905b.jpg,A man in a red biker suit on a red dirt bike going down a muddy road .
1252396628_eb81d3905b.jpg,a man in a red outfit is riding a red motorbike uphill on a motocross circuit .
1252396628_eb81d3905b.jpg,A man in red riding gear riding a dirt bike down a path
1252396628_eb81d3905b.jpg,A man riding a dirt bike up a muddy hill .
1252396628_eb81d3905b.jpg,A motorcycle racer in a red jumpsuit and helmet rides up a dirt hill .
1252787177_4b08625897.jpg,People walk by a display of underwear hanging in a stall .
1252787177_4b08625897.jpg,Three pairs of different-colored underwear hanging from a clothesline with people and cars in the background
1252787177_4b08625897.jpg,Three pairs of granny panties hanging on a line .
1252787177_4b08625897.jpg,three pairs of underpants are hanging from a line under a red shelter .
1252787177_4b08625897.jpg,Three pairs of women 's underwear are hanging on a wire under an awning .
125319704_49ead3463c.jpg,Person standing beside bike in stream .
125319704_49ead3463c.jpg,Two bicyclists pose by a stream for a picture .
125319704_49ead3463c.jpg,two biker walk across the ground .
125319704_49ead3463c.jpg,Two off road bikers stopped in a creek .
125319704_49ead3463c.jpg,"Two people , in bike gear , stand with bicycles near a rocky waterbed ."
1253264731_e7c689eca5.jpg,A girl in a coral shirt with glasses is smiling while leaning against a fence .
1253264731_e7c689eca5.jpg,A girl wearing a pink shirt and overalls is smiling and there is another child that is out of focus .
1253264731_e7c689eca5.jpg,Children playing in stopped motion
1253264731_e7c689eca5.jpg,Two children are standing on a green metal fence .
1253264731_e7c689eca5.jpg,"Two girls , one in overalls , holding on to a fence with water behind them ."
1253275679_e955fb7304.jpg,A boy has his head down and is wearing a shirt that says ADHD .
1253275679_e955fb7304.jpg,a young boy wearing a clever black and white shirt with his head bowed down
1253275679_e955fb7304.jpg,The boy is wearing a black t-shirt with an AD parody of the AC logo .
1253275679_e955fb7304.jpg,Young boy wearing an AC t-shirt looking down .
1253275679_e955fb7304.jpg,"Young boy with a black "" ADHD "" t-shirt nodding off"
1255504166_f2437febcb.jpg,A boy playing in a lake
1255504166_f2437febcb.jpg,A child is splashing in the water
1255504166_f2437febcb.jpg,A little boy is playing in the water with a beautiful sunset and mountains in the background .
1255504166_f2437febcb.jpg,A small child in water with a splash encircling him while the white clouds float over the mountains .
1255504166_f2437febcb.jpg,A young boy plays in the water with the mountains in the background .
1258913059_07c613f7ff.jpg,A couple of people sit outdoors at a table with an umbrella and talk .
